scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,221008083,1997/01/31,1997/02/11,120,19.4444,38.6111,41.9444,50,41.6667,70,58.3333,23,46,1,50,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/12,1997/02/12,120,19.4444,39.4444,41.1111,49,40.8333,71,59.1667,23,47,1,49,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/13,1997/02/13,120,20.2778,40.2778,39.4444,47,39.1667,73,60.8333,24,48,1,47,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/14,1997/02/16,120,20.2778,41.1111,38.6111,46,38.3333,74,61.6667,24,49,1,46,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/17,1997/02/19,120,20.2778,41.9444,37.7778,45,37.5000,75,62.5000,24,50,1,45,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/20,1997/02/23,120,20.2778,42.7778,36.9444,44,36.6667,76,63.3333,24,51,1,44,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/24,1997/02/26,120,20.2778,43.6111,36.1111,43,35.8333,77,64.1667,24,52,1,43,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/27,1997/02/27,120,21.1111,43.6111,35.2778,42,35.0000,78,65.0000,25,52,1,42,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/02/28,1997/03/03,120,21.9444,43.6111,34.4444,41,34.1667,79,65.8333,26,52,1,41,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/04,1997/03/05,120,22.7778,43.6111,33.6111,40,33.3333,80,66.6667,27,52,1,40,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/06,1997/03/07,120,22.7778,44.4444,32.7778,39,32.5000,81,67.5000,27,53,1,39,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/08,1997/03/09,120,22.7778,45.2778,31.9444,38,31.6667,82,68.3333,27,54,1,38,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/10,1997/03/10,120,23.1944,45.6944,31.1111,37,30.8333,83,69.1667,27,54,2,37,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/11,1997/03/11,120,24.0278,45.6944,30.2778,36,30.0000,84,70.0000,28,54,2,36,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/12,1997/03/12,120,24.0278,46.5278,29.4444,35,29.1667,85,70.8333,28,55,2,35,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/13,1997/03/13,120,24.0278,48.1944,27.7778,33,27.5000,87,72.5000,28,57,2,33,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/14,1997/03/16,120,24.8611,49.8611,25.2778,30,25.0000,90,75.0000,29,59,2,30,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/17,1997/03/19,120,25.6944,49.8611,24.4444,29,24.1667,91,75.8333,30,59,2,29,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/20,1997/03/20,120,25.6944,50.6944,23.6111,28,23.3333,92,76.6667,30,60,2,28,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/21,1997/03/21,120,25.6944,53.1944,21.1111,25,20.8333,95,79.1667,30,63,2,25,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/22,1997/03/24,120,25.6944,54.0278,20.2778,24,20.0000,96,80.0000,30,64,2,24,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/25,1997/03/26,120,25.6944,55.6944,18.6111,22,18.3333,98,81.6667,30,66,2,22,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/27,1997/03/27,120,26.5278,56.5278,16.9444,20,16.6667,100,83.3333,31,67,2,20,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/28,1997/03/30,120,27.3611,56.5278,16.1111,19,15.8333,101,84.1667,32,67,2,19,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/03/31,1997/03/31,120,27.3611,56.5278,16.1111,19,15.8333,101,84.1667,32,67,2,19,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/01,1997/04/02,120,27.3611,56.5278,16.1111,19,15.8333,101,84.1667,32,67,2,19,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/03,1997/04/10,120,28.1944,56.5278,15.2778,18,15.0000,102,85.0000,33,67,2,18,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/11,1997/04/15,120,29.8611,56.5278,13.6111,16,13.3333,104,86.6667,35,67,2,16,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/16,1997/04/16,120,30.6944,56.5278,12.7778,15,12.5000,105,87.5000,36,67,2,15,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/17,1997/04/21,120,30.6944,57.3611,11.9444,14,11.6667,106,88.3333,36,68,2,14,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/22,1997/04/23,120,30.6944,59.0278,10.2778,12,10.0000,108,90.0000,36,70,2,12,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/24,1997/04/28,120,30.6944,60.6944,8.6111,10,8.3333,110,91.6667,36,72,2,10,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/04/29,1997/04/30,120,31.5278,60.6944,7.7778,9,7.5000,111,92.5000,37,72,2,9,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/01,1997/05/01,120,32.3611,62.3611,5.2778,6,5.0000,114,95.0000,38,74,2,6,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/02,1997/05/06,120,33.1944,62.3611,4.4444,5,4.1667,115,95.8333,39,74,2,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/07,1997/05/08,120,33.1944,62.3611,4.4444,5,4.1667,115,95.8333,39,74,2,5,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/09,1997/05/14,120,33.1944,63.1944,3.6111,4,3.3333,116,96.6667,39,75,2,4,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/15,1997/05/15,120,33.1944,64.0278,2.7778,3,2.5000,117,97.5000,39,76,2,3,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/16,1997/05/18,120,33.1944,64.8611,1.9444,2,1.6667,118,98.3333,39,77,2,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/19,1997/05/19,120,33.1944,64.8611,1.9444,2,1.6667,118,98.3333,39,77,2,2,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/20,1997/05/22,120,33.1944,65.6944,1.1111,1,0.8333,119,99.1667,39,78,2,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/05/23,1997/05/31,120,33.1944,65.6944,1.1111,1,0.8333,119,99.1667,39,78,2,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/06/01,1997/06/02,120,33.1944,65.6944,1.1111,1,0.8333,119,99.1667,39,78,2,1,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/06/03,1997/06/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/06/20,1997/08/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/08/19,1997/10/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/10/21,1997/12/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/12/10,1998/01/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/01/05,1998/03/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/03/23,1998/04/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/04/18,1998/04/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/04/28,1998/06/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/06/09,1998/06/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/06/16,1998/07/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/07/23,1998/07/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/07/29,1998/08/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1998/08/18,1998/08/26,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
